# Next line contains the total soma count (includes inactive):
24876
# Next line contains the total number of reported cells (selected_in_node + parents + children). 4 + 0 + 0 = 4.
4
# Next line contains the soma ids reported:
4 40 20839 20940 
# Next line contains the number of cycles:
20000
#Cycle [SomaId(0)_V SomaId(0)_F]...[SomaId(N)_V SomaId(N)_F] 
# Where F is bit flags: 0 = FIRED_STATE_NOTHING; 1 = FIRED_STATE_REGULAR; 2 = FIRED_STATE_FORCED; 4 = FIRED_STATE_BINARY; 8 = FIRED_STATE_SUPPRESSED.
#Cycle 4_V 4_F 40_V 40_F 20839_V 20839_F 20940_V 20940_F 
12358 -72.417847 0 -70.000000 0 -70.000000 0 -70.000000 0 
12359 -72.307617 0 -70.000000 0 -70.000000 0 -70.000000 0 
12360 -72.192184 0 -70.000000 0 -70.000000 0 -70.000000 0 
12361 -72.076057 0 -70.000000 0 -70.000000 0 -70.000000 0 
12362 -71.961845 0 -70.000000 0 -70.000000 0 -70.000000 0 
12363 -71.850998 0 -70.000000 0 -70.000000 0 -70.000000 8 
12364 -71.744316 0 -70.000000 0 -70.000000 0 -70.000000 0 
12365 -71.642197 0 -70.000000 0 -70.000000 0 -70.000000 0 
12366 -71.544807 0 -70.000000 0 -70.000000 0 -70.000000 0 
12367 -71.452171 0 -70.000000 0 -70.000000 0 -70.000000 0 
12368 -71.364227 0 -70.000000 0 -70.000000 0 -70.000000 0 
12369 -71.280861 0 -70.000000 0 -70.000000 0 -70.000000 0 
12370 -71.201942 0 -70.000000 0 -70.000000 0 -70.000000 0 
12371 -71.127304 0 -70.000000 0 -70.000000 0 -70.000000 0 
12372 -71.056786 0 -70.000000 0 -70.000000 0 -70.000000 0 
12373 -70.990211 0 -70.000000 0 -70.000000 0 -70.000000 0 
12374 -70.927406 0 -70.000000 0 -70.000000 0 -70.000000 0 
12375 -70.868210 0 -70.000000 0 -70.000000 0 -70.000000 0 
12376 -70.812454 0 -70.000000 0 -70.000000 0 -70.000000 0 
12377 -70.759964 0 -70.000000 0 -70.000000 0 -70.000000 0 
12378 -70.710587 0 -70.000000 0 -70.000000 0 -70.000000 0 
12379 -70.664169 0 -70.000000 0 -70.000000 0 -70.000000 0 
12380 -70.620560 0 -70.000000 0 -70.000000 0 -70.000000 0 
12381 -70.579605 0 -70.000000 0 -70.000000 0 -70.000000 0 
12382 -70.541176 0 -70.000000 0 -70.000000 0 -70.000000 0 
12383 -70.505127 0 -70.000000 0 -70.000000 0 -70.000000 0 
12384 -70.471329 0 -70.000000 0 -70.000000 0 -70.000000 0 
12385 -70.439667 0 -70.000000 0 -70.000000 0 -70.000000 0 
12386 -70.410019 0 -70.000000 0 -70.000000 0 -70.000000 0 
12387 -70.382256 0 -70.000000 0 -70.000000 0 -70.000000 0 
12388 -70.356285 0 -70.000000 0 -70.000000 0 -70.000000 0 
12389 -70.332001 0 -70.000000 0 -70.000000 0 -70.000000 0 
12390 -70.309296 0 -70.000000 0 -70.000000 0 -70.000000 0 
12391 -70.288078 0 -70.000000 0 -70.000000 0 -70.000000 0 
12392 -70.268257 0 -70.000000 0 -70.000000 0 -70.000000 0 
12393 -70.249748 0 -70.000000 0 -70.000000 0 -70.000000 0 
12394 -70.232475 0 -70.000000 0 -70.000000 0 -70.000000 0 
12395 -70.216354 0 -70.000000 0 -70.000000 0 -70.000000 0 
12396 -70.201317 0 -70.000000 0 -70.000000 0 -70.000000 0 
12397 -70.187294 0 -70.000000 0 -70.000000 0 -70.000000 0 
12398 -70.174225 0 -70.000000 0 -70.000000 0 -70.000000 0 
12399 -70.162041 0 -70.000000 0 -70.000000 0 -70.000000 0 
12400 -70.150688 0 -70.000000 0 -70.000000 0 -70.000000 0 
12401 -70.140114 0 -70.000000 0 -70.000000 0 -70.000000 0 
12402 -70.130264 0 -70.000000 0 -70.000000 0 -70.000000 0 
12403 -70.121094 0 -70.000000 0 -70.000000 0 -70.000000 0 
12404 -70.112556 0 -70.000000 0 -70.000000 0 -70.000000 0 
12405 -70.104614 0 -70.000000 0 -70.000000 0 -70.000000 0 
12406 -70.097221 0 -70.000000 0 -70.000000 0 -70.000000 0 
12407 -70.090340 0 -70.000000 0 -70.000000 0 -70.000000 0 
12408 -70.083939 0 -70.000000 0 -70.000000 0 -70.000000 0 
12409 -70.077988 0 -70.000000 0 -70.000000 0 -70.000000 0 
12410 -70.072449 0 -70.000000 0 -70.000000 0 -70.000000 0 
12411 -70.067307 0 -70.000000 0 -70.000000 0 -70.000000 0 
12412 -70.062515 0 -70.000000 0 -70.000000 0 -70.000000 0 
12413 -70.058067 0 -70.000000 0 -70.000000 0 -70.000000 0 
12414 -70.053932 0 -70.000000 0 -70.000000 0 -70.000000 0 
12415 -70.050087 0 -70.000000 0 -70.000000 0 -70.000000 0 
12416 -70.046516 0 -70.000000 0 -70.000000 0 -70.000000 0 
12417 -70.043198 0 -70.000000 0 -70.000000 0 -70.000000 0 
12418 -70.040115 0 -70.000000 0 -70.000000 0 -70.000000 0 
12419 -70.037247 0 -70.000000 0 -70.000000 0 -70.000000 0 
12420 -68.664589 0 -70.000000 0 -70.000000 0 -70.000000 0 
12421 -68.677475 0 -70.000000 0 -70.000000 0 -70.000000 0 
12422 -69.053459 0 -70.000000 0 -70.000000 0 -70.000000 0 
12423 -69.339615 0 -70.000000 0 -70.000000 0 -70.000000 0 
12424 -69.552841 0 -70.000000 0 -70.000000 0 -70.000000 0 
12425 -69.708939 0 -70.000000 0 -70.000000 0 -70.000000 0 
12426 -69.821449 0 -70.000000 0 -70.000000 0 -70.000000 0 
12427 -69.901375 0 -70.000000 0 -70.000000 0 -70.000000 0 
12428 -69.957306 0 -70.000000 0 -70.000000 0 -70.000000 0 
12429 -69.995781 0 -70.000000 0 -70.000000 0 -70.000000 0 
12430 -70.021683 0 -70.000000 0 -70.000000 0 -70.000000 0 
12431 -70.038589 0 -70.000000 0 -70.000000 0 -70.000000 0 
12432 -70.049126 0 -70.000000 0 -70.000000 0 -70.000000 0 
12433 -70.055183 0 -70.000000 0 -70.000000 0 -70.000000 0 
12434 -70.058128 0 -70.000000 0 -70.000000 0 -70.000000 0 
12435 -70.058922 0 -70.000000 0 -70.000000 0 -70.000000 0 
12436 -70.058273 0 -70.000000 0 -70.000000 0 -70.000000 0 
12437 -70.056671 0 -70.000000 0 -70.000000 0 -70.000000 0 
12438 -70.054466 0 -70.000000 0 -70.000000 0 -70.000000 0 
12439 -70.051895 0 -70.000000 0 -70.000000 0 -70.000000 0 
12440 -70.049141 0 -70.000000 0 -70.000000 0 -70.000000 0 
12441 -70.046318 0 -70.000000 0 -70.000000 0 -70.000000 0 
12442 -70.043503 0 -70.000000 0 -70.000000 0 -70.000000 0 
12443 -70.040749 0 -70.000000 0 -70.000000 0 -70.000000 0 
12444 -70.038086 0 -70.000000 0 -70.000000 0 -70.000000 0 
12445 -70.035545 0 -70.000000 0 -70.000000 0 -70.000000 0 
12446 -70.033134 0 -70.000000 0 -70.000000 0 -70.000000 0 
12447 -70.030861 0 -70.000000 0 -70.000000 0 -70.000000 0 
12448 -70.028725 0 -70.000000 0 -70.000000 0 -70.000000 0 
12449 -70.026718 0 -70.000000 0 -70.000000 0 -70.000000 0 
12450 -70.024841 0 -70.000000 0 -70.000000 0 -70.000000 0 
12451 -70.023087 0 -70.000000 0 -70.000000 0 -70.000000 0 
12452 -70.021446 0 -70.000000 0 -70.000000 0 -70.000000 0 
12453 -70.019928 0 -70.000000 0 -70.000000 0 -70.000000 0 
12454 -70.018509 0 -70.000000 0 -70.000000 0 -70.000000 0 
12455 -70.017189 0 -70.000000 0 -70.000000 0 -70.000000 0 
12456 -70.015961 0 -70.000000 0 -70.000000 0 -70.000000 0 
12457 -70.014816 0 -70.000000 0 -70.000000 0 -70.000000 0 
12458 -70.013756 0 -70.000000 0 -70.000000 0 -70.000000 0 
12459 -70.012772 0 -70.000000 0 -70.000000 0 -70.000000 0 
12460 -70.011856 0 -70.000000 0 -70.000000 0 -70.000000 0 
12461 -70.011009 0 -70.000000 0 -70.000000 0 -70.000000 0 
12462 -70.010216 0 -70.000000 0 -70.000000 0 -70.000000 0 
12463 -70.009483 0 -70.000000 0 -70.000000 0 -70.000000 0 
12464 -70.008804 0 -70.000000 0 -70.000000 0 -70.000000 0 
12465 -70.008171 0 -70.000000 0 -70.000000 0 -70.000000 0 
12466 -70.007584 0 -70.000000 0 -70.000000 0 -70.000000 0 
12467 -70.007042 0 -70.000000 0 -70.000000 0 -70.000000 0 
12468 -70.006538 0 -70.000000 0 -70.000000 0 -70.000000 0 
12469 -70.006065 0 -70.000000 0 -70.000000 0 -70.000000 0 
12470 -70.005630 0 -70.000000 0 -70.000000 0 -70.000000 0 
12471 -70.005226 0 -70.000000 0 -70.000000 0 -70.000000 0 
12472 -70.004852 0 -70.000000 0 -70.000000 0 -70.000000 0 
12473 -70.004501 0 -70.000000 0 -70.000000 0 -70.000000 0 
12474 -70.004181 0 -70.000000 0 -70.000000 0 -70.000000 0 
12475 -70.003876 0 -70.000000 0 -70.000000 0 -70.000000 0 
12476 -70.003601 0 -70.000000 0 -70.000000 0 -70.000000 0 
12477 -70.003342 0 -70.000000 0 -70.000000 0 -70.000000 0 
12478 -70.003098 0 -70.000000 0 -70.000000 0 -70.000000 0 
12479 -70.002876 0 -70.000000 0 -70.000000 0 -70.000000 0 
12480 -70.002670 0 -70.000000 0 -70.000000 0 -70.000000 0 
12481 -70.002480 0 -70.000000 0 -70.000000 0 -70.000000 0 
12482 -70.002296 0 -70.000000 0 -70.000000 0 -70.000000 0 
12483 -70.002136 0 -70.000000 0 -70.000000 0 -70.000000 0 
12484 -70.001984 0 -70.000000 0 -70.000000 0 -70.000000 0 
12485 -70.001839 0 -70.000000 0 -70.000000 0 -70.000000 0 
12486 -70.001709 0 -70.000000 0 -70.000000 0 -70.000000 0 
12487 -70.001587 0 -70.000000 0 -70.000000 0 -70.000000 0 
12488 -70.001472 0 -70.000000 0 -70.000000 0 -70.000000 0 
12489 -70.001366 0 -70.000000 0 -70.000000 0 -70.000000 0 
12490 -70.001266 0 -70.000000 0 -70.000000 0 -70.000000 0 
12491 -70.001175 0 -70.000000 0 -70.000000 0 -70.000000 0 
12492 -70.001091 0 -70.000000 0 -70.000000 0 -70.000000 0 
12493 -70.001015 0 -70.000000 0 -70.000000 0 -70.000000 0 
12494 -70.000938 0 -70.000000 0 -70.000000 0 -70.000000 0 
12495 -67.110870 0 -70.000000 0 -70.000000 0 -70.000000 0 
12496 -44.700867 0 -70.000000 0 -70.000000 0 -70.000000 0 
12497 -4.534320 0 -70.000000 0 -70.000000 0 -70.000000 0 
12498 77.140678 1 -70.000000 0 -70.000000 0 -70.000000 0 
12499 1.639293 0 -70.000000 0 -70.000000 0 -70.000000 0 
12500 188.298599 1 -70.000000 0 -70.000000 0 -70.000000 0 
12501 8.319765 0 -70.000000 0 -70.000000 0 -70.000000 0 
12502 120.883324 1 -70.000000 0 -70.000000 0 -70.000000 0 
12503 -69.852310 0 -70.000000 0 -70.000000 0 -70.000000 0 
12504 -72.500877 0 -70.000000 0 -70.000000 0 -70.000000 0 
12505 -74.526726 0 -70.000000 0 -70.000000 0 -70.000000 0 
12506 -76.072517 0 -70.000000 0 -70.000000 0 -70.000000 0 
12507 -75.648575 0 -70.000000 0 -70.000000 0 -70.000000 0 
12508 -76.254562 0 -70.000000 0 -70.000000 0 -70.000000 0 
12509 -76.359314 0 -70.000000 0 -70.000000 0 -70.000000 0 
12510 -74.896767 0 -70.000000 0 -70.000000 0 -70.000000 0 
12511 -76.370735 0 -70.000000 0 -70.000000 0 -70.000000 8 
12512 -75.934242 0 -70.000000 0 -70.000000 0 -70.000000 0 
12513 -75.589943 0 -70.000000 0 -70.000000 0 -70.000000 0 
12514 -75.291603 0 -70.000000 0 -70.000000 0 -70.000000 0 
12515 -75.019562 0 -70.000000 0 -70.000000 0 -70.000000 0 
12516 -74.765007 0 -70.000000 0 -70.000000 0 -70.000000 0 
12517 -74.523766 0 -70.000000 0 -70.000000 0 -70.000000 0 
12518 -74.293777 0 -70.000000 0 -70.000000 0 -70.000000 0 
12519 -74.073898 0 -70.000000 0 -70.000000 0 -70.000000 0 
12520 -73.863464 0 -70.000000 0 -70.000000 0 -70.000000 0 
12521 -73.662018 0 -70.000000 0 -70.000000 0 -70.000000 0 
12522 -73.469200 0 -70.000000 0 -70.000000 0 -70.000000 0 
12523 -73.284714 0 -70.000000 0 -70.000000 0 -70.000000 0 
12524 -73.108299 0 -70.000000 0 -70.000000 0 -70.000000 0 
12525 -72.939705 0 -70.000000 0 -70.000000 0 -70.000000 0 
12526 -72.778687 0 -70.000000 0 -70.000000 0 -70.000000 0 
12527 -72.625000 0 -70.000000 0 -70.000000 0 -70.000000 0 
12528 -72.478416 0 -70.000000 0 -70.000000 0 -70.000000 0 
12529 -72.338715 0 -70.000000 0 -70.000000 0 -70.000000 0 
12530 -72.205650 0 -70.000000 0 -70.000000 0 -70.000000 0 
12531 -72.079010 0 -70.000000 0 -70.000000 0 -70.000000 0 
12532 -71.958572 0 -70.000000 0 -70.000000 0 -70.000000 0 
12533 -71.844109 0 -70.000000 0 -70.000000 0 -70.000000 0 
12534 -71.735405 0 -70.000000 0 -70.000000 0 -70.000000 0 
12535 -71.632248 0 -70.000000 0 -70.000000 0 -70.000000 0 
12536 -71.534424 0 -70.000000 0 -70.000000 0 -70.000000 0 
12537 -71.441719 0 -70.000000 0 -70.000000 0 -70.000000 0 
12538 -71.353943 0 -70.000000 0 -70.000000 0 -70.000000 0 
12539 -71.270882 0 -70.000000 0 -70.000000 0 -70.000000 0 
12540 -71.192337 0 -70.000000 0 -70.000000 0 -70.000000 0 
12541 -71.118126 0 -70.000000 0 -70.000000 0 -70.000000 0 
12542 -71.048042 0 -70.000000 0 -70.000000 0 -70.000000 0 
12543 -70.981918 0 -70.000000 0 -70.000000 0 -70.000000 0 
12544 -70.919556 0 -70.000000 0 -70.000000 0 -70.000000 0 
12545 -70.860794 0 -70.000000 0 -70.000000 0 -70.000000 0 
12546 -70.805450 0 -70.000000 0 -70.000000 0 -70.000000 0 
12547 -70.753372 0 -70.000000 0 -70.000000 0 -70.000000 0 
12548 -70.704384 0 -70.000000 0 -70.000000 0 -70.000000 0 
12549 -70.658333 0 -70.000000 0 -70.000000 0 -70.000000 0 
12550 -70.615074 0 -70.000000 0 -70.000000 0 -70.000000 0 
12551 -70.574455 0 -70.000000 0 -70.000000 0 -70.000000 0 
12552 -70.536339 0 -70.000000 0 -70.000000 0 -70.000000 0 
12553 -70.500587 0 -70.000000 0 -70.000000 0 -70.000000 0 
12554 -70.467079 0 -70.000000 0 -70.000000 0 -70.000000 0 
12555 -70.435684 0 -70.000000 0 -70.000000 0 -70.000000 0 
12556 -70.406288 0 -70.000000 0 -70.000000 0 -70.000000 0 
12557 -70.378769 0 -70.000000 0 -70.000000 0 -70.000000 0 
12558 -70.353027 0 -70.000000 0 -70.000000 0 -70.000000 0 
12559 -70.328949 0 -70.000000 0 -70.000000 0 -70.000000 0 
12560 -70.306442 0 -70.000000 0 -70.000000 0 -70.000000 0 
12561 -70.285408 0 -70.000000 0 -70.000000 0 -70.000000 0 
12562 -70.265770 0 -70.000000 0 -70.000000 0 -70.000000 0 
12563 -70.247429 0 -70.000000 0 -70.000000 0 -70.000000 0 
12564 -70.230309 0 -70.000000 0 -70.000000 0 -70.000000 0 
12565 -70.214333 0 -70.000000 0 -70.000000 0 -70.000000 0 
12566 -70.199432 0 -70.000000 0 -70.000000 0 -70.000000 0 
12567 -70.185539 0 -70.000000 0 -70.000000 0 -70.000000 0 
12568 -70.172585 0 -70.000000 0 -70.000000 0 -70.000000 0 
12569 -70.160515 0 -70.000000 0 -70.000000 0 -70.000000 0 
12570 -70.149269 0 -70.000000 0 -70.000000 0 -70.000000 0 
12571 -70.138786 0 -70.000000 0 -70.000000 0 -70.000000 0 
12572 -70.129028 0 -70.000000 0 -70.000000 0 -70.000000 0 
12573 -70.119942 0 -70.000000 0 -70.000000 0 -70.000000 0 
12574 -70.111488 0 -70.000000 0 -70.000000 0 -70.000000 0 
12575 -70.103615 0 -70.000000 0 -70.000000 0 -70.000000 0 
12576 -69.306290 0 -70.000000 0 -70.000000 0 -70.000000 0 
12577 -67.927040 0 -70.000000 0 -70.000000 0 -70.000000 0 
12578 -63.887596 0 -70.000000 0 -70.000000 0 -70.000000 0 
12579 -51.787834 0 -70.000000 0 -70.000000 0 -70.000000 0 
12580 -38.840450 0 -70.000000 0 -70.000000 0 -70.000000 0 
12581 -23.780516 0 -70.000000 0 -70.000000 0 -70.000000 0 
12582 4.779634 0 -70.000000 0 -70.000000 0 -70.000000 0 
12583 93.670639 1 -70.000000 0 -70.000000 0 -70.000000 0 
12584 -67.863129 0 -70.000000 0 -70.000000 0 -70.000000 0 
12585 -70.207840 0 -70.000000 0 -70.000000 0 -70.000000 0 
12586 -71.860527 0 -70.000000 0 -70.000000 0 -70.000000 0 
12587 -72.862213 0 -70.000000 0 -70.000000 0 -70.000000 0 
12588 -73.378021 0 -70.000000 0 -70.000000 0 -70.000000 0 
12589 -73.583481 0 -70.000000 0 -70.000000 0 -70.000000 0 
12590 -73.609459 0 -70.000000 0 -70.000000 0 -70.000000 0 
12591 -73.538094 0 -70.000000 0 -70.000000 0 -70.000000 0 
12592 -73.416687 0 -70.000000 0 -70.000000 0 -70.000000 0 
12593 -73.271385 0 -70.000000 0 -70.000000 0 -70.000000 0 
12594 -73.116364 0 -70.000000 0 -70.000000 0 -70.000000 0 
12595 -72.959274 0 -70.000000 0 -70.000000 0 -70.000000 0 
12596 -72.804214 0 -70.000000 0 -70.000000 0 -70.000000 0 
12597 -72.653358 0 -70.000000 0 -70.000000 0 -70.000000 0 
12598 -72.507820 0 -70.000000 0 -70.000000 0 -70.000000 0 
12599 -72.368134 0 -70.000000 0 -70.000000 0 -70.000000 0 
12600 -72.234520 0 -70.000000 0 -70.000000 0 -70.000000 0 
12601 -72.106995 0 -70.000000 0 -70.000000 0 -70.000000 0 
12602 -71.985497 0 -70.000000 0 -70.000000 0 -70.000000 0 
12603 -71.869888 0 -70.000000 0 -70.000000 0 -70.000000 0 
12604 -71.760002 0 -70.000000 0 -70.000000 0 -70.000000 0 
12605 -71.655663 0 -70.000000 0 -70.000000 0 -70.000000 0 
12606 -71.556671 0 -70.000000 0 -70.000000 0 -70.000000 0 
12607 -71.462830 0 -70.000000 0 -70.000000 0 -70.000000 0 
12608 -71.373947 0 -70.000000 0 -70.000000 0 -70.000000 0 
12609 -71.289818 0 -70.000000 0 -70.000000 0 -70.000000 0 
12610 -71.210243 0 -70.000000 0 -70.000000 0 -70.000000 0 
12611 -71.135048 0 -70.000000 0 -70.000000 0 -70.000000 0 
12612 -71.064026 0 -70.000000 0 -70.000000 0 -70.000000 0 
12613 -70.996994 0 -70.000000 0 -70.000000 0 -70.000000 0 
12614 -70.933769 0 -70.000000 0 -70.000000 0 -70.000000 0 
12615 -70.874191 0 -70.000000 0 -70.000000 0 -70.000000 0 
12616 -70.818062 0 -70.000000 0 -70.000000 0 -70.000000 0 
12617 -70.765236 0 -70.000000 0 -70.000000 0 -70.000000 0 
12618 -70.715538 0 -70.000000 0 -70.000000 0 -70.000000 0 
12619 -70.668816 0 -70.000000 0 -70.000000 0 -70.000000 0 
12620 -70.624924 0 -70.000000 0 -70.000000 0 -70.000000 0 
12621 -70.583702 0 -70.000000 0 -70.000000 0 -70.000000 0 
12622 -70.545013 0 -70.000000 0 -70.000000 0 -70.000000 0 
12623 -70.508728 0 -70.000000 0 -70.000000 0 -70.000000 0 
12624 -70.474709 0 -70.000000 0 -70.000000 0 -70.000000 0 
12625 -70.442825 0 -70.000000 0 -70.000000 0 -70.000000 0 
12626 -70.412971 0 -70.000000 0 -70.000000 0 -70.000000 0 
12627 -70.385025 0 -70.000000 0 -70.000000 0 -70.000000 0 
12628 -70.358879 0 -70.000000 0 -70.000000 0 -70.000000 0 
12629 -70.334419 0 -70.000000 0 -70.000000 0 -70.000000 0 
12630 -70.311554 0 -70.000000 0 -70.000000 0 -70.000000 0 
12631 -70.290192 0 -70.000000 0 -70.000000 0 -70.000000 0 
12632 -70.270233 0 -70.000000 0 -70.000000 0 -70.000000 0 
12633 -70.251595 0 -70.000000 0 -70.000000 0 -70.000000 0 
12634 -70.234192 0 -70.000000 0 -70.000000 0 -70.000000 0 
12635 -70.217957 0 -70.000000 0 -70.000000 0 -70.000000 0 
12636 -70.202812 0 -70.000000 0 -70.000000 0 -70.000000 0 
12637 -70.188690 0 -70.000000 0 -70.000000 0 -70.000000 0 
12638 -70.175522 0 -70.000000 0 -70.000000 0 -70.000000 0 
12639 -70.163254 0 -70.000000 0 -70.000000 0 -70.000000 0 
12640 -70.151817 0 -70.000000 0 -70.000000 0 -70.000000 0 
12641 -70.141167 0 -70.000000 0 -70.000000 0 -70.000000 0 
12642 -70.131248 0 -70.000000 0 -70.000000 0 -70.000000 0 
12643 -70.122009 0 -70.000000 0 -70.000000 0 -70.000000 0 
12644 -70.113403 0 -70.000000 0 -70.000000 0 -70.000000 0 
12645 -70.105400 0 -70.000000 0 -70.000000 0 -70.000000 0 
12646 -70.097954 0 -70.000000 0 -70.000000 0 -70.000000 0 
12647 -70.091026 0 -70.000000 0 -70.000000 0 -70.000000 0 
12648 -70.084572 0 -70.000000 0 -70.000000 0 -70.000000 0 
12649 -70.078575 0 -70.000000 0 -70.000000 0 -70.000000 0 
12650 -70.072998 0 -70.000000 0 -70.000000 0 -70.000000 0 
12651 -70.067818 0 -70.000000 0 -70.000000 0 -70.000000 0 
12652 -70.062996 0 -70.000000 0 -70.000000 0 -70.000000 0 
12653 -70.058510 0 -70.000000 0 -70.000000 0 -70.000000 0 
12654 -70.054344 0 -70.000000 0 -70.000000 0 -70.000000 0 
12655 -69.360474 0 -70.000000 0 -70.000000 0 -70.000000 0 
12656 -62.005745 0 -70.000000 0 -70.000000 0 -70.000000 0 
12657 -56.960072 0 -70.000000 0 -70.000000 0 -70.000000 0 
12658 -53.974728 0 -70.000000 0 -70.000000 0 -70.000000 0 
12659 -33.852119 0 -70.000000 0 -70.000000 0 -70.000000 0 
12660 17.896576 0 -70.000000 0 -70.000000 0 -70.000000 0 
12661 164.692215 1 -70.000000 0 -70.000000 0 -70.000000 0 
12662 -53.682953 0 -70.000000 0 -70.000000 0 -70.000000 0 
12663 -46.631954 0 -70.000000 0 -70.000000 0 -70.000000 0 
12664 -30.205505 0 -70.000000 0 -70.000000 0 -70.000000 0 
12665 -3.577388 0 -70.000000 0 -70.000000 0 -70.000000 0 
12666 63.957832 1 -70.000000 0 -70.000000 0 -70.000000 0 
12667 -69.096512 0 -70.000000 0 -70.000000 0 -70.000000 0 
12668 -72.317917 0 -70.000000 0 -70.000000 0 -70.000000 0 
12669 -74.337959 0 -70.000000 0 -70.000000 0 -70.000000 0 
12670 -75.330353 0 -70.000000 0 -70.000000 0 -70.000000 0 
12671 -75.677933 0 -70.000000 0 -70.000000 0 -70.000000 0 
12672 -75.692314 0 -70.000000 0 -70.000000 0 -70.000000 0 
12673 -75.552597 0 -70.000000 0 -70.000000 0 -70.000000 0 
12674 -75.346954 0 -70.000000 0 -70.000000 0 -70.000000 0 
12675 -75.116226 0 -70.000000 0 -70.000000 0 -70.000000 0 
12676 -74.879013 0 -70.000000 0 -70.000000 0 -70.000000 0 
12677 -74.643745 0 -70.000000 0 -70.000000 0 -70.000000 0 
12678 -74.414238 0 -70.000000 0 -70.000000 0 -70.000000 0 
12679 -74.192200 0 -70.000000 0 -70.000000 0 -70.000000 0 
12680 -73.978325 0 -70.000000 0 -70.000000 0 -70.000000 0 
12681 -73.772835 0 -70.000000 0 -70.000000 0 -70.000000 0 
12682 -73.575729 0 -70.000000 0 -70.000000 0 -70.000000 0 
12683 -73.386887 0 -70.000000 0 -70.000000 0 -70.000000 0 
12684 -73.206139 0 -70.000000 0 -70.000000 0 -70.000000 0 
12685 -73.033279 0 -70.000000 0 -70.000000 0 -70.000000 0 
12686 -72.868088 0 -70.000000 0 -70.000000 0 -70.000000 0 
12687 -72.710342 0 -70.000000 0 -70.000000 0 -70.000000 0 
12688 -72.559822 0 -70.000000 0 -70.000000 0 -70.000000 0 
12689 -72.416290 0 -70.000000 0 -70.000000 0 -70.000000 0 
12690 -72.279533 0 -70.000000 0 -70.000000 0 -70.000000 0 
12691 -72.149323 0 -70.000000 0 -70.000000 0 -70.000000 0 
12692 -72.025429 0 -70.000000 0 -70.000000 0 -70.000000 0 
12693 -71.907639 0 -70.000000 0 -70.000000 0 -70.000000 0 
12694 -71.795731 0 -70.000000 0 -70.000000 0 -70.000000 0 
12695 -71.689484 0 -70.000000 0 -70.000000 0 -70.000000 0 
12696 -71.588692 0 -70.000000 0 -70.000000 0 -70.000000 0 
12697 -71.493141 0 -70.000000 0 -70.000000 0 -70.000000 0 
12698 -71.402626 0 -70.000000 0 -70.000000 0 -70.000000 0 
12699 -71.316940 0 -70.000000 0 -70.000000 0 -70.000000 0 
12700 -71.235886 0 -70.000000 0 -70.000000 0 -70.000000 0 
12701 -71.159264 0 -70.000000 0 -70.000000 0 -70.000000 0 
12702 -71.086884 0 -70.000000 0 -70.000000 0 -70.000000 0 
12703 -71.018562 0 -70.000000 0 -70.000000 0 -70.000000 0 
12704 -70.954109 0 -70.000000 0 -70.000000 0 -70.000000 0 
12705 -70.893349 0 -70.000000 0 -70.000000 0 -70.000000 0 
12706 -70.836113 0 -70.000000 0 -70.000000 0 -70.000000 0 
12707 -70.782219 0 -70.000000 0 -70.000000 0 -70.000000 0 
12708 -70.731514 0 -70.000000 0 -70.000000 0 -70.000000 0 
12709 -70.683830 0 -70.000000 0 -70.000000 0 -70.000000 0 
12710 -70.639023 0 -70.000000 0 -70.000000 0 -70.000000 0 
12711 -70.596939 0 -70.000000 0 -70.000000 0 -70.000000 0 
12712 -70.557434 0 -70.000000 0 -70.000000 0 -70.000000 0 
12713 -70.520378 0 -70.000000 0 -70.000000 0 -70.000000 0 
12714 -70.485626 0 -70.000000 0 -70.000000 0 -70.000000 0 
12715 -70.453056 0 -70.000000 0 -70.000000 0 -70.000000 0 
12716 -70.422554 0 -70.000000 0 -70.000000 0 -70.000000 0 
12717 -70.393997 0 -70.000000 0 -70.000000 0 -70.000000 0 
12718 -70.367264 0 -70.000000 0 -70.000000 0 -70.000000 0 
12719 -70.342262 0 -70.000000 0 -70.000000 0 -70.000000 0 
12720 -70.318886 0 -70.000000 0 -70.000000 0 -70.000000 0 
12721 -70.297043 0 -70.000000 0 -70.000000 0 -70.000000 0 
12722 -70.276627 0 -70.000000 0 -70.000000 0 -70.000000 0 
12723 -70.257568 0 -70.000000 0 -70.000000 0 -70.000000 0 
12724 -70.239769 0 -70.000000 0 -70.000000 0 -70.000000 0 
12725 -70.223160 0 -70.000000 0 -70.000000 0 -70.000000 0 
12726 -70.207672 0 -70.000000 0 -70.000000 0 -70.000000 0 
12727 -70.193214 0 -70.000000 0 -70.000000 0 -70.000000 0 
12728 -70.179741 0 -70.000000 0 -70.000000 0 -70.000000 0 
12729 -70.167183 0 -70.000000 0 -70.000000 0 -70.000000 0 
12730 -70.155479 0 -70.000000 0 -70.000000 0 -70.000000 0 
12731 -70.144577 0 -70.000000 0 -70.000000 0 -70.000000 0 
12732 -70.134422 0 -70.000000 0 -70.000000 0 -70.000000 0 
12733 -70.124962 0 -70.000000 0 -70.000000 0 -70.000000 0 
12734 -70.116158 0 -70.000000 0 -70.000000 0 -70.000000 0 
12735 -70.107964 0 -70.000000 0 -70.000000 0 -70.000000 0 
12736 -60.420338 0 -70.000000 0 -70.000000 0 -70.000000 0 
12737 -44.352047 0 -70.000000 0 -70.000000 0 -70.000000 0 
